"gender","year","name","count","rank","totalBabies","prop","ranking","corKaren","corKaren10","corKaren20","corKaren30"
"F",1947,"Emma",2142,140,1772683,0.001208338,141,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1948,"Emma",2097,137,1697810,0.001235121,138,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1949,"Emma",1999,146,1710852,0.001168424,147,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1950,"Emma",1896,152,1713065,0.001106788,154,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1951,"Emma",1729,173,1800862,0.0009600958,174,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1952,"Emma",1712,178,1854401,0.0009232092,179,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1953,"Emma",1589,191,1881365,0.0008445995,195,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1954,"Emma",1528,200,1941805,0.0007868967,202,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1955,"Emma",1461,207,1954935,0.0007473394,211,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1956,"Emma",1341,223,2007703,0.0006679275,226,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1957,"Emma",1214,239,2044311,0.0005938431,243,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1958,"Emma",1085,261,2010963,0.0005395425,266,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1959,"Emma",1057,261,2023035,0.0005224823,270,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1960,"Emma",980,286,2022010,0.0004846662,295,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1961,"Emma",888,298,2017637,0.0004401188,307,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1962,"Emma",797,321,1966553,0.0004052777,332,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1963,"Emma",723,337,1927306,0.000375135,352,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1964,"Emma",770,331,1894774,0.0004063809,343,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1965,"Emma",639,350,1765043,0.0003620308,359,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1966,"Emma",619,351,1691917,0.0003658572,364,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1967,"Emma",564,362,1650873,0.0003416374,385,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1968,"Emma",491,393,1640208,0.0002993523,427,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1969,"Emma",515,393,1686959,0.0003052831,426,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1970,"Emma",527,402,1748145,0.0003014624,422,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1971,"Emma",473,404,1663554,0.000284331,442,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1972,"Emma",453,398,1521119,0.0002978071,429,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1973,"Emma",419,404,1458162,0.000287348,447,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1974,"Emma",493,372,1467406,0.000335967,407,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1975,"Emma",478,398,1457775,0.000327897,421,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1976,"Emma",414,409,1465130,0.0002825688,463,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1977,"Emma",478,391,1533114,0.0003117837,423,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1978,"Emma",444,402,1531824,0.0002898505,446,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1979,"Emma",489,383,1605241,0.0003046272,427,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1980,"Emma",532,382,1660236,0.0003204364,416,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1981,"Emma",534,383,1667829,0.0003201767,412,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1982,"Emma",563,367,1693175,0.0003325114,408,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1983,"Emma",552,366,1670481,0.0003304437,397,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1984,"Emma",676,329,1683496,0.0004015454,342,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1985,"Emma",945,250,1720530,0.0005492494,263,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1986,"Emma",1258,205,1715229,0.0007334298,210,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1987,"Emma",1588,171,1738317,0.0009135273,175,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1988,"Emma",1789,158,1780397,0.001004832,160,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1989,"Emma",1935,149,1843317,0.001049738,149,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1990,"Emma",2418,129,1898135,0.001273882,130,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1991,"Emma",2593,123,1874716,0.001383143,123,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1992,"Emma",3211,104,1843567,0.001741732,104,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1993,"Emma",4104,79,1808705,0.002269027,80,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1994,"Emma",4764,74,1785366,0.00266836,74,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1995,"Emma",5045,66,1758236,0.002869353,67,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1996,"Emma",6144,53,1752643,0.003505563,53,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1997,"Emma",7742,36,1740316,0.004448617,36,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1998,"Emma",10442,22,1766494,0.005911144,22,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1999,"Emma",11730,17,1773275,0.006614879,17,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2000,"Emma",12552,17,1815295,0.006914579,17,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2001,"Emma",13308,13,1799834,0.007394015,13,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2002,"Emma",16540,4,1795973,0.009209493,4,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2003,"Emma",22706,2,1826173,0.01243365,2,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2004,"Emma",21607,2,1835091,0.01177435,2,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2005,"Emma",20344,2,1846525,0.01101745,2,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2006,"Emma",19119,2,1899824,0.01006356,2,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2007,"Emma",18373,3,1921053,0.009564026,3,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2008,"Emma",18813,1,1889069,0.009958874,1,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2009,"Emma",17895,2,1835062,0.009751714,2,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2010,"Emma",17345,3,1775345,0.009769932,3,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2011,"Emma",18803,3,1756592,0.01070425,3,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2012,"Emma",20945,2,1758171,0.01191295,2,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2013,"Emma",20942,2,1751320,0.01195784,2,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2014,"Emma",20936,1,1782350,0.01174629,1,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2015,"Emma",20455,1,1780453,0.01148865,1,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2016,"Emma",19496,1,1766212,0.01103831,1,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2017,"Emma",19800,1,1719138,0.0115174,1,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",2018,"Emma",18688,1,1686961,0.01107791,1,-0.525940594059406,-0.27960927960928,0.272839506172839,0.706237424547284
"F",1918,"Erin",23,573,1157638,1.98680416503259e-05,1714,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1919,"Erin",28,570,1130130,2.4775910735933e-05,1513,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1920,"Erin",25,586,1198290,2.0863063198391e-05,1684,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1921,"Erin",29,579,1233060,2.35187257716575e-05,1561,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1922,"Erin",16,587,1200983,1.33224200509083e-05,2301,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1923,"Erin",34,576,1206381,2.81834677436067e-05,1381,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1924,"Erin",19,596,1248889,1.52135217781564e-05,2114,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1925,"Erin",10,604,1217390,8.21429451531555e-06,3118,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1926,"Erin",10,598,1185399,8.43597809682647e-06,3266,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1927,"Erin",15,600,1192388,1.25797978510351e-05,2349,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1928,"Erin",18,598,1153253,1.56080235646471e-05,2043,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1929,"Erin",7,590,1116529,6.26942963416087e-06,3814,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1930,"Erin",9,583,1125917,7.99348442203111e-06,3065,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1931,"Erin",9,577,1064651,8.4534744249524e-06,3125,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1932,"Erin",16,571,1067096,1.4993964929116e-05,2099,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1933,"Erin",18,559,1007851,1.78597828448848e-05,1874,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1934,"Erin",22,552,1044145,2.10698705639542e-05,1606,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1935,"Erin",20,562,1048509,1.907471e-05,1751,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1936,"Erin",18,556,1040343,1.730199e-05,1831,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1937,"Erin",26,560,1063947,2.443731e-05,1465,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1938,"Erin",35,549,1103371,3.172097e-05,1241,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1939,"Erin",25,565,1096594,2.279786e-05,1536,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1940,"Erin",27,573,1143413,2.361351e-05,1485,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1941,"Erin",40,568,1208004,3.311247e-05,1198,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1942,"Erin",42,586,1350627,3.109667e-05,1243,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1943,"Erin",45,590,1395192,3.225363e-05,1209,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1944,"Erin",50,584,1327161,3.76744e-05,1104,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1945,"Erin",49,565,1307028,3.748963e-05,1129,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1946,"Erin",67,596,1571238,4.264153e-05,1038,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1947,"Erin",81,607,1772683,4.569345e-05,984,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1948,"Erin",59,628,1697810,3.475065e-05,1182,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1949,"Erin",76,601,1710852,4.442231e-05,1028,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1950,"Erin",76,600,1713065,4.436492e-05,1055,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1951,"Erin",97,602,1800862,5.386309e-05,940,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1952,"Erin",89,612,1854401,4.799393e-05,1001,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1953,"Erin",86,622,1881365,4.571149e-05,1050,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1954,"Erin",176,562,1941805,9.063732e-05,701,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1955,"Erin",175,560,1954935,8.951704e-05,716,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1956,"Erin",306,473,2007703,0.000152413,533,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1957,"Erin",1013,268,2044311,0.0004955215,274,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1958,"Erin",1136,255,2010963,0.0005649035,260,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1959,"Erin",1228,241,2023035,0.0006070088,248,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1960,"Erin",1154,256,2022010,0.0005707192,264,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1961,"Erin",1132,263,2017637,0.0005610524,270,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1962,"Erin",1063,268,1966553,0.0005405397,276,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1963,"Erin",1199,250,1927306,0.0006221119,255,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1964,"Erin",1426,227,1894774,0.0007525964,229,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1965,"Erin",1463,216,1765043,0.000828875,220,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1966,"Erin",1523,205,1691917,0.0009001624,207,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1967,"Erin",1686,181,1650873,0.001021278,185,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1968,"Erin",1863,172,1640208,0.001135832,174,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1969,"Erin",3060,114,1686959,0.001813915,114,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1970,"Erin",3479,111,1748145,0.00199011,111,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1971,"Erin",3857,91,1663554,0.00231853,93,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1972,"Erin",3289,92,1521119,0.002162224,93,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1973,"Erin",3877,79,1458162,0.002658827,79,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1974,"Erin",5870,46,1467406,0.004000256,47,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1975,"Erin",6893,38,1457775,0.004728439,38,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1976,"Erin",8384,24,1465130,0.005722359,24,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1977,"Erin",10198,23,1533114,0.006651821,23,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1978,"Erin",10791,21,1531824,0.007044543,21,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1979,"Erin",11258,21,1605241,0.007013277,21,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1980,"Erin",13430,20,1660236,0.008089211,20,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1981,"Erin",13856,19,1667829,0.008307806,19,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1982,"Erin",14365,20,1693175,0.008484061,20,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1983,"Erin",14838,18,1670481,0.008882472,18,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1984,"Erin",12621,25,1683496,0.007496899,25,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1985,"Erin",11385,26,1720530,0.006617147,26,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1986,"Erin",10069,30,1715229,0.005870353,30,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1987,"Erin",8846,34,1738317,0.00508883,34,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1988,"Erin",8263,37,1780397,0.0046411,37,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1989,"Erin",8142,40,1843317,0.004417037,40,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1990,"Erin",7988,43,1898135,0.004208341,43,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1991,"Erin",7206,44,1874716,0.003843782,44,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1992,"Erin",7057,46,1843567,0.003827905,46,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1993,"Erin",6716,48,1808705,0.003713154,48,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1994,"Erin",6908,45,1785366,0.003869235,45,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1995,"Erin",6563,49,1758236,0.003732718,49,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1996,"Erin",6256,51,1752643,0.003569466,51,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1997,"Erin",5939,52,1740316,0.003412599,52,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1998,"Erin",5471,57,1766494,0.003097095,57,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1999,"Erin",5223,58,1773275,0.002945398,58,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2000,"Erin",5184,60,1815295,0.002855734,60,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2001,"Erin",4957,60,1799834,0.002754143,60,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2002,"Erin",4144,72,1795973,0.002307384,72,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2003,"Erin",3925,80,1826173,0.002149303,80,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2004,"Erin",3366,95,1835091,0.001834241,95,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2005,"Erin",2906,111,1846525,0.001573767,112,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2006,"Erin",2643,131,1899824,0.001391181,131,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2007,"Erin",2476,141,1921053,0.001288876,141,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2008,"Erin",2064,160,1889069,0.001092602,163,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2009,"Erin",1692,188,1835062,0.0009220397,194,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2010,"Erin",1440,210,1775345,0.00081111,215,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2011,"Erin",1351,223,1756592,0.0007691029,233,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2012,"Erin",1232,252,1758171,0.0007007282,261,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2013,"Erin",1166,261,1751320,0.0006657835,276,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2014,"Erin",1021,310,1782350,0.0005728392,325,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2015,"Erin",971,318,1780453,0.0005453668,337,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2016,"Erin",925,335,1766212,0.0005237197,355,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2017,"Erin",777,371,1719138,0.0004519707,405,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",2018,"Erin",735,392,1686961,0.0004356947,421,0.203168316831683,-0.216117216117216,-0.647530864197531,-0.880080482897384
"F",1918,"Evelyn",13493,11,1157638,0.0116556298255586,11,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1919,"Evelyn",13321,11,1130130,0.0117871395326201,11,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1920,"Evelyn",13838,12,1198290,0.0115481227415734,12,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1921,"Evelyn",14278,12,1233060,0.011579322985094,12,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1922,"Evelyn",13318,13,1200983,0.0110892493898748,13,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1923,"Evelyn",13175,12,1206381,0.0109210937506476,12,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1924,"Evelyn",13356,12,1248889,0.0106943050983714,12,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1925,"Evelyn",12505,12,1217390,0.0102719752914021,12,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1926,"Evelyn",11780,13,1185399,0.00993758219806158,13,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1927,"Evelyn",11497,15,1192388,0.00964199572622334,15,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1928,"Evelyn",10534,17,1153253,0.00913416223499961,17,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1929,"Evelyn",9882,19,1116529,0.00885064337782539,19,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1930,"Evelyn",9537,19,1125917,0.00847042899254563,19,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1931,"Evelyn",8491,24,1064651,0.00797538348247454,24,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1932,"Evelyn",7958,23,1067096,0.00745762330661909,23,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1933,"Evelyn",6947,30,1007851,0.00689288396796749,30,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1934,"Evelyn",6981,29,1044145,0.00668585301849839,29,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1935,"Evelyn",6559,31,1048509,0.00625555,31,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1936,"Evelyn",6108,34,1040343,0.005871141,34,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1937,"Evelyn",5759,36,1063947,0.005412864,36,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1938,"Evelyn",5690,38,1103371,0.005156924,38,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1939,"Evelyn",5329,40,1096594,0.004859593,40,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1940,"Evelyn",4984,48,1143413,0.00435888,48,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1941,"Evelyn",4929,50,1208004,0.004080285,50,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1942,"Evelyn",4938,53,1350627,0.00365608,53,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1943,"Evelyn",4912,53,1395192,0.003520662,53,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1944,"Evelyn",4514,56,1327161,0.003401245,57,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1945,"Evelyn",4376,56,1307028,0.003348054,57,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1946,"Evelyn",4891,64,1571238,0.003112832,65,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1947,"Evelyn",5243,71,1772683,0.002957664,72,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1948,"Evelyn",4844,74,1697810,0.002853087,74,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1949,"Evelyn",4527,80,1710852,0.00264605,80,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1950,"Evelyn",4273,86,1713065,0.00249436,86,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1951,"Evelyn",4232,88,1800862,0.002349986,88,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1952,"Evelyn",4155,90,1854401,0.002240616,90,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1953,"Evelyn",4063,93,1881365,0.002159602,94,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1954,"Evelyn",3948,110,1941805,0.00203316,110,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1955,"Evelyn",3811,111,1954935,0.001949425,112,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1956,"Evelyn",3747,119,2007703,0.001866312,120,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1957,"Evelyn",3637,125,2044311,0.001779084,125,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1958,"Evelyn",3275,134,2010963,0.001628573,134,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1959,"Evelyn",3263,132,2023035,0.001612923,134,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1960,"Evelyn",3221,137,2022010,0.001592969,137,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1961,"Evelyn",2937,145,2017637,0.001455663,146,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
"F",1962,"Evelyn",2783,151,1966553,0.001415167,153,-0.404752475247525,0.0808302808302808,0.588271604938272,0.831790744466801
