"gender","year","name","count","rank","totalBabies","prop","ranking","corKaren","corKaren10P","corKaren20P","corKaren30P","corKaren10","corKaren20","corKaren30"
"M",1972,"Edward",9297,34,1622400,0.005730399,34,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1973,"Edward",8368,38,1559219,0.005366789,38,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1974,"Edward",7825,40,1572966,0.004974678,40,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1975,"Edward",7388,41,1562114,0.004729488,41,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1976,"Edward",7056,44,1569818,0.004494789,44,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1977,"Edward",6844,47,1643809,0.004163501,47,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1978,"Edward",6486,47,1642571,0.003948688,47,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1979,"Edward",6878,48,1722262,0.003993585,48,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1980,"Edward",6765,52,1784497,0.003790984,52,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1981,"Edward",6657,51,1791595,0.003715684,51,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1982,"Edward",6291,53,1814785,0.003466526,53,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1983,"Edward",5997,55,1792662,0.003345304,55,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1984,"Edward",5914,58,1804692,0.003277013,58,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1985,"Edward",5870,59,1847889,0.003176598,59,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1986,"Edward",5776,61,1841023,0.003137386,61,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1987,"Edward",5904,61,1866421,0.003163273,61,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1988,"Edward",5800,62,1913426,0.003031212,62,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1989,"Edward",5849,62,2000434,0.002923866,62,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1990,"Edward",5743,68,2053109,0.002797221,68,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1991,"Edward",5572,68,2019815,0.002758668,68,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1992,"Edward",5231,70,1996771,0.00261973,70,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1993,"Edward",4789,77,1960734,0.002442453,78,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1994,"Edward",4522,84,1931513,0.00234117,84,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1995,"Edward",4142,88,1903235,0.002176295,88,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1996,"Edward",4074,96,1893868,0.002151153,96,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1997,"Edward",3914,99,1884755,0.002076662,100,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1998,"Edward",3575,104,1910887,0.001870859,105,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1999,"Edward",3594,102,1919565,0.001872299,103,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2000,"Edward",3482,108,1963202,0.001773633,108,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2001,"Edward",3375,112,1942034,0.001737869,113,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2002,"Edward",3242,118,1940525,0.001670682,119,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2003,"Edward",3111,130,1974274,0.001575769,130,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2004,"Edward",3149,129,1983722,0.00158742,129,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2005,"Edward",2970,134,1996022,0.00148796,134,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2006,"Edward",2868,140,2053753,0.001396468,141,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2007,"Edward",2822,145,2073784,0.001360797,145,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2008,"Edward",2790,147,2038194,0.001368859,148,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2009,"Edward",2983,134,1981481,0.00150544,137,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2010,"Edward",2903,133,1916476,0.001514759,136,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2011,"Edward",2666,146,1896574,0.001405693,148,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2012,"Edward",2591,155,1893975,0.001368022,157,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2013,"Edward",2707,145,1888009,0.001433786,145,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2014,"Edward",2583,160,1916564,0.001347724,162,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2015,"Edward",2595,158,1911537,0.001357546,159,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2016,"Edward",2503,162,1891585,0.001323229,162,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2017,"Edward",2315,166,1842837,0.001256215,170,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",2018,"Edward",2268,167,1800392,0.001259726,169,0.152079207920792,0.42026862026862,0.738888888888889,0.872837022132797,0.0422466422466422,-0.0962962962962963,-0.280482897384306
"M",1918,"Elijah",264,313,1013488,0.000260486557314936,358,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1919,"Elijah",295,292,980143,0.000300976490165211,327,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1920,"Elijah",277,315,1064382,0.000260244912071042,357,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1921,"Elijah",257,337,1101462,0.000233326251836196,379,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1922,"Elijah",311,293,1088196,0.000285794103268161,327,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1923,"Elijah",302,311,1096145,0.000275510995351892,336,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1924,"Elijah",261,340,1132781,0.000230406406887121,376,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1925,"Elijah",283,317,1115936,0.000253598772689473,347,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1926,"Elijah",276,316,1110549,0.000248525729166385,349,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1927,"Elijah",290,310,1126922,0.000257338129879442,336,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1928,"Elijah",255,332,1107618,0.000230223777511741,364,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1929,"Elijah",243,334,1075585,0.000225923567175072,368,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1930,"Elijah",226,338,1097356,0.000205949573338096,378,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1931,"Elijah",198,345,1039490,0.000190478022876603,402,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1932,"Elijah",232,317,1044071,0.000222207110435976,365,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1933,"Elijah",197,341,991368,0.00019871531056076,387,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1934,"Elijah",208,338,1032445,0.00020146351621636,379,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1935,"Elijah",210,334,1041150,0.0002017,375,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1936,"Elijah",220,328,1037085,0.000212133,366,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1937,"Elijah",211,333,1066515,0.0001978406,382,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1938,"Elijah",195,347,1109012,0.0001758322,406,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1939,"Elijah",237,331,1106703,0.0002141496,371,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1940,"Elijah",201,357,1159000,0.0001734254,405,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1941,"Elijah",238,335,1228121,0.000193792,376,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1942,"Elijah",245,351,1380903,0.0001774201,387,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1943,"Elijah",220,377,1427032,0.0001541661,418,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1944,"Elijah",228,352,1362698,0.0001673151,399,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1945,"Elijah",236,346,1345631,0.0001753824,389,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1946,"Elijah",222,391,1623835,0.0001367134,428,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1947,"Elijah",296,370,1829376,0.0001618038,399,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1948,"Elijah",243,395,1754507,0.0001385004,428,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1949,"Elijah",268,379,1773712,0.0001510956,414,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1950,"Elijah",282,373,1790437,0.0001575034,403,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1951,"Elijah",223,417,1882870,0.0001184362,451,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1952,"Elijah",263,391,1943879,0.0001352965,431,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1953,"Elijah",248,406,1972766,0.0001257118,455,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1954,"Elijah",254,413,2038090,0.0001246265,453,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1955,"Elijah",235,425,2058831,0.0001141424,478,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1956,"Elijah",197,467,2114546,9.316421e-05,533,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1957,"Elijah",220,457,2155711,0.0001020545,517,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1958,"Elijah",207,468,2120611,9.761338e-05,535,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1959,"Elijah",185,499,2133306,8.671986e-05,576,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1960,"Elijah",180,496,2132155,8.442163e-05,580,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1961,"Elijah",194,486,2122664,9.139459e-05,562,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1962,"Elijah",178,504,2068612,8.604804e-05,584,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1963,"Elijah",151,512,2031353,7.433469e-05,638,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1964,"Elijah",160,512,1992978,8.028187e-05,618,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1965,"Elijah",122,523,1860820,6.556249e-05,674,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1966,"Elijah",140,508,1783673,7.848972e-05,627,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1967,"Elijah",134,522,1744172,7.682729e-05,645,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1968,"Elijah",122,527,1738587,7.017193e-05,681,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1969,"Elijah",144,519,1789069,8.048879e-05,656,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1970,"Elijah",184,501,1859108,9.89722e-05,598,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1971,"Elijah",195,489,1768955,0.0001102346,592,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1972,"Elijah",210,470,1622400,0.0001294379,551,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1973,"Elijah",213,460,1559219,0.0001366069,537,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1974,"Elijah",288,411,1572966,0.0001830936,471,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1975,"Elijah",263,428,1562114,0.0001683616,491,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1976,"Elijah",301,405,1569818,0.000191742,452,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1977,"Elijah",503,325,1643809,0.0003059966,350,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1978,"Elijah",547,306,1642571,0.0003330145,322,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1979,"Elijah",697,269,1722262,0.0004047003,291,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1980,"Elijah",754,270,1784497,0.000422528,279,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1981,"Elijah",750,266,1791595,0.0004186214,277,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1982,"Elijah",739,274,1814785,0.0004072108,280,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1983,"Elijah",670,284,1792662,0.0003737459,296,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1984,"Elijah",628,301,1804692,0.0003479818,311,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1985,"Elijah",681,288,1847889,0.0003685286,299,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1986,"Elijah",718,279,1841023,0.0003900006,289,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1987,"Elijah",747,278,1866421,0.0004002312,287,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1988,"Elijah",884,261,1913426,0.0004619985,266,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1989,"Elijah",991,251,2000434,0.0004953925,257,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1990,"Elijah",1139,238,2053109,0.0005547684,243,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1991,"Elijah",1345,217,2019815,0.0006659026,221,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1992,"Elijah",1519,200,1996771,0.0007607282,203,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1993,"Elijah",1880,169,1960734,0.0009588246,170,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1994,"Elijah",2620,133,1931513,0.00135645,133,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1995,"Elijah",3978,92,1903235,0.002090125,93,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1996,"Elijah",4815,81,1893868,0.002542416,81,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1997,"Elijah",5087,73,1884755,0.002699025,74,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1998,"Elijah",5662,66,1910887,0.002963022,66,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1999,"Elijah",6596,60,1919565,0.003436195,60,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2000,"Elijah",7470,52,1963202,0.003805008,52,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2001,"Elijah",8338,45,1942034,0.004293437,45,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2002,"Elijah",10050,41,1940525,0.005179011,41,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2003,"Elijah",10661,37,1974274,0.00539996,37,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2004,"Elijah",11709,31,1983722,0.005902541,31,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2005,"Elijah",11606,31,1996022,0.005814565,31,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2006,"Elijah",12045,29,2053753,0.005864873,29,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2007,"Elijah",12409,30,2073784,0.005983748,30,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2008,"Elijah",13228,22,2038194,0.006490059,22,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2009,"Elijah",12828,21,1981481,0.006473945,21,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2010,"Elijah",13900,18,1916476,0.007252895,18,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2011,"Elijah",13967,13,1896574,0.007364332,13,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2012,"Elijah",13874,13,1893975,0.007325334,13,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2013,"Elijah",13795,11,1888009,0.007306639,11,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2014,"Elijah",13832,11,1916564,0.007217082,11,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2015,"Elijah",13651,11,1911537,0.007141374,11,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2016,"Elijah",13902,9,1891585,0.007349392,9,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2017,"Elijah",13344,8,1842837,0.007241009,8,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",2018,"Elijah",12886,7,1800392,0.00715733,7,-0.57980198019802,-0.554090354090354,-0.264197530864198,0.138832997987928,-0.462271062271062,-0.203703703703704,0.101810865191147
"M",1918,"Eric",202,349,1013488,0.000199311684006125,412,0.409504950495049,-0.031990231990232,-0.506172839506173,-0.780281690140845,0.66984126984127,0.866666666666667,0.48169014084507
"M",1919,"Eric",190,358,980143,0.00019384926485217,426,0.409504950495049,-0.031990231990232,-0.506172839506173,-0.780281690140845,0.66984126984127,0.866666666666667,0.48169014084507
"M",1920,"Eric",186,367,1064382,0.000174749291137956,445,0.409504950495049,-0.031990231990232,-0.506172839506173,-0.780281690140845,0.66984126984127,0.866666666666667,0.48169014084507
"M",1921,"Eric",179,387,1101462,0.000162511280461786,459,0.409504950495049,-0.031990231990232,-0.506172839506173,-0.780281690140845,0.66984126984127,0.866666666666667,0.48169014084507
"M",1922,"Eric",201,357,1088196,0.000184709372208683,425,0.409504950495049,-0.031990231990232,-0.506172839506173,-0.780281690140845,0.66984126984127,0.866666666666667,0.48169014084507
"M",1923,"Eric",175,395,1096145,0.000159650411213845,463,0.409504950495049,-0.031990231990232,-0.506172839506173,-0.780281690140845,0.66984126984127,0.866666666666667,0.48169014084507
"M",1924,"Eric",228,358,1132781,0.000201274562338175,406,0.409504950495049,-0.031990231990232,-0.506172839506173,-0.780281690140845,0.66984126984127,0.866666666666667,0.48169014084507
